Instrument name,DSC2A-00468
Operator,Yarger
Sample name,Benzoic_Acid
[step]
Ramp 5.00 °C/min to 150.00 °C
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
20.74,133.06,0.119
20.75,133.07,0.119
20.75,133.08,0.119
20.75,133.08,0.119
20.75,133.09,0.119
20.75,133.10,0.119
20.76,133.11,0.119
20.76,133.12,0.119
20.76,133.13,0.119
20.76,133.13,0.119
20.76,133.14,0.119
20.76,133.15,0.119
20.77,133.16,0.119
20.77,133.17,0.119
20.77,133.18,0.119
20.77,133.18,0.119
20.77,133.19,0.119
20.77,133.20,0.119
20.78,133.21,0.119
20.78,133.22,0.119
20.78,133.23,0.119
20.78,133.23,0.119
20.78,133.24,0.119
20.78,133.25,0.119
20.78,133.26,0.119
20.79,133.27,0.119
20.79,133.28,0.119
20.79,133.29,0.119
20.79,133.29,0.119
20.79,133.30,0.119
20.79,133.31,0.119
20.80,133.32,0.119
20.80,133.33,0.119
20.80,133.33,0.119
20.80,133.34,0.119
20.80,133.35,0.119
20.81,133.36,0.119
20.81,133.37,0.119
20.81,133.38,0.119
20.81,133.38,0.119
20.81,133.39,0.119
20.81,133.40,0.119
20.82,133.41,0.119
20.82,133.42,0.119
20.82,133.43,0.119
20.82,133.43,0.119
20.82,133.44,0.119
20.82,133.45,0.119
20.83,133.46,0.119
20.83,133.47,0.119
20.83,133.48,0.119
20.83,133.48,0.119
20.83,133.49,0.119
20.83,133.50,0.119
20.83,133.51,0.119
20.84,133.52,0.119
20.84,133.53,0.119
20.84,133.53,0.119
20.84,133.54,0.119
20.84,133.55,0.119
20.84,133.56,0.119
20.85,133.57,0.119
20.85,133.58,0.119
20.85,133.58,0.119
20.85,133.59,0.119
20.85,133.60,0.119
20.86,133.61,0.119
20.86,133.62,0.119
20.86,133.63,0.119
20.86,133.63,0.119
20.86,133.64,0.119
20.86,133.65,0.119
20.87,133.66,0.119
20.87,133.67,0.119
20.87,133.68,0.119
20.87,133.68,0.119
20.87,133.69,0.119
20.87,133.70,0.119
20.88,133.71,0.119
20.88,133.72,0.119
20.88,133.73,0.119
20.88,133.73,0.119
20.88,133.74,0.119
20.88,133.75,0.119
20.88,133.76,0.119
20.89,133.77,0.119
20.89,133.78,0.119
20.89,133.78,0.119
20.89,133.79,0.119
20.89,133.80,0.119
20.89,133.81,0.119
20.90,133.82,0.119
20.90,133.83,0.119
20.90,133.83,0.119
20.90,133.84,0.119
20.90,133.85,0.119
20.91,133.86,0.119
20.91,133.87,0.119
20.91,133.88,0.119
20.91,133.88,0.119
20.91,133.89,0.119
20.91,133.90,0.119
20.92,133.91,0.119
20.92,133.92,0.119
20.92,133.93,0.119
20.92,133.93,0.119
20.92,133.94,0.119
20.92,133.95,0.119
20.93,133.96,0.119
20.93,133.97,0.119
20.93,133.98,0.119
20.93,133.98,0.119
20.93,133.99,0.119
20.93,134.00,0.119
20.93,134.01,0.119
20.94,134.02,0.119
20.94,134.03,0.119
20.94,134.03,0.119
20.94,134.04,0.119
20.94,134.05,0.119
20.94,134.06,0.119
20.95,134.07,0.119
20.95,134.08,0.119
20.95,134.08,0.119
20.95,134.09,0.119
20.95,134.10,0.119
20.96,134.11,0.119
20.96,134.12,0.119
20.96,134.13,0.119
20.96,134.13,0.119
20.96,134.14,0.119
20.96,134.15,0.119
20.97,134.16,0.119
20.97,134.17,0.119
20.97,134.18,0.119
20.97,134.19,0.119
20.97,134.19,0.119
20.97,134.20,0.119
20.98,134.21,0.119
20.98,134.22,0.119
20.98,134.23,0.119
20.98,134.23,0.119
20.98,134.24,0.119
20.98,134.25,0.119
20.98,134.26,0.119
20.99,134.27,0.119
20.99,134.28,0.119
20.99,134.28,0.119
20.99,134.29,0.119
20.99,134.30,0.119
20.99,134.31,0.119
21.00,134.32,0.119
21.00,134.33,0.119
21.00,134.33,0.119
21.00,134.34,0.119
21.00,134.35,0.119
21.01,134.36,0.119
21.01,134.37,0.119
21.01,134.38,0.119
21.01,134.38,0.119
21.01,134.39,0.119
21.01,134.40,0.119
21.02,134.41,0.119
21.02,134.42,0.119
21.02,134.43,0.119
21.02,134.44,0.119
21.02,134.44,0.119
21.02,134.45,0.119
21.03,134.46,0.119
21.03,134.47,0.119
21.03,134.48,0.119
21.03,134.49,0.119
21.03,134.49,0.119
21.03,134.50,0.119
21.03,134.51,0.119
21.04,134.52,0.119
21.04,134.53,0.119
21.04,134.54,0.119
21.04,134.54,0.119
21.04,134.55,0.119
21.04,134.56,0.119
21.05,134.57,0.119
21.05,134.58,0.119
21.05,134.59,0.119
21.05,134.59,0.119
21.05,134.60,0.119
21.06,134.61,0.119
21.06,134.62,0.119
21.06,134.63,0.119
21.06,134.63,0.119
21.06,134.64,0.119
21.06,134.65,0.119
21.07,134.66,0.119
21.07,134.67,0.119
21.07,134.68,0.119
21.07,134.68,0.119
21.07,134.69,0.119
21.07,134.70,0.119
21.08,134.71,0.119
21.08,134.72,0.119
21.08,134.73,0.119
21.08,134.73,0.119
21.08,134.74,0.119
21.08,134.75,0.119
21.08,134.76,0.119
21.09,134.77,0.119
21.09,134.78,0.119
21.09,134.78,0.119
21.09,134.79,0.119
21.09,134.80,0.119
21.09,134.81,0.119
21.10,134.82,0.119
21.10,134.83,0.119
21.10,134.83,0.119
21.10,134.84,0.119
21.10,134.85,0.119
21.11,134.86,0.119
21.11,134.87,0.119
21.11,134.88,0.119
21.11,134.88,0.119
21.11,134.89,0.119
21.11,134.90,0.119
21.12,134.91,0.119
21.12,134.92,0.119
21.12,134.93,0.119
21.12,134.93,0.119
21.12,134.94,0.119
21.12,134.95,0.119
21.13,134.96,0.119
21.13,134.97,0.119
21.13,134.98,0.119
21.13,134.98,0.119
21.13,134.99,0.119
21.13,135.00,0.119
21.13,135.01,0.119
21.14,135.02,0.119
21.14,135.03,0.119
21.14,135.03,0.119
21.14,135.04,0.119
21.14,135.05,0.119
21.14,135.06,0.119
21.15,135.07,0.119
21.15,135.08,0.119
21.15,135.08,0.119
21.15,135.09,0.119
21.15,135.10,0.119
21.16,135.11,0.119
21.16,135.12,0.119
21.16,135.13,0.119
21.16,135.13,0.119
21.16,135.14,0.119
21.16,135.15,0.119
21.17,135.16,0.119
21.17,135.17,0.119
21.17,135.18,0.119
21.17,135.18,0.119
21.17,135.19,0.119
21.17,135.20,0.119
21.18,135.21,0.119
21.18,135.22,0.119
21.18,135.23,0.119
21.18,135.23,0.119
21.18,135.24,0.119
21.18,135.25,0.119
21.18,135.26,0.119
21.19,135.27,0.119
21.19,135.28,0.119
21.19,135.28,0.119
21.19,135.29,0.119
21.19,135.30,0.119
21.19,135.31,0.119
21.20,135.32,0.119
21.20,135.33,0.119
21.20,135.33,0.119
21.20,135.34,0.119
21.20,135.35,0.119
21.21,135.36,0.119
21.21,135.37,0.119
21.21,135.38,0.119
21.21,135.38,0.119
21.21,135.39,0.119
21.21,135.40,0.119
21.22,135.41,0.119
21.22,135.42,0.119
21.22,135.43,0.119
21.22,135.43,0.119
21.22,135.44,0.119
21.22,135.45,0.119
21.23,135.46,0.119
21.23,135.47,0.119
21.23,135.48,0.119
21.23,135.48,0.119
21.23,135.49,0.119
21.23,135.50,0.119
21.23,135.51,0.119
21.24,135.52,0.119
21.24,135.53,0.119
21.24,135.53,0.119
21.24,135.54,0.119
21.24,135.55,0.119
21.24,135.56,0.119
21.25,135.57,0.119
21.25,135.58,0.119
21.25,135.58,0.119
21.25,135.59,0.119
21.25,135.60,0.119
21.26,135.61,0.119
21.26,135.62,0.119
21.26,135.63,0.119
21.26,135.63,0.119
21.26,135.64,0.119
21.26,135.65,0.119
21.27,135.66,0.119
21.27,135.67,0.119
21.27,135.68,0.119
21.27,135.68,0.119
21.27,135.69,0.119
21.27,135.70,0.119
21.28,135.71,0.119
21.28,135.72,0.119
21.28,135.73,0.119
21.28,135.73,0.119
21.28,135.74,0.119
21.28,135.75,0.119
21.28,135.76,0.119
21.29,135.77,0.119
21.29,135.78,0.119
21.29,135.78,0.119
21.29,135.79,0.119
21.29,135.80,0.119
21.29,135.81,0.119
21.30,135.82,0.119
21.30,135.83,0.119
21.30,135.83,0.119
21.30,135.84,0.119
21.30,135.85,0.119
21.31,135.86,0.119
21.31,135.87,0.119
21.31,135.88,0.119
21.31,135.88,0.119
21.31,135.89,0.119
21.31,135.90,0.119
21.32,135.91,0.119
21.32,135.92,0.119
21.32,135.93,0.119
21.32,135.93,0.119
21.32,135.94,0.119
21.32,135.95,0.119
21.33,135.96,0.119
21.33,135.97,0.119
21.33,135.98,0.119
21.33,135.98,0.119
21.33,135.99,0.119
21.33,136.00,0.119
21.33,136.01,0.119
21.34,136.02,0.119
21.34,136.02,0.119
21.34,136.03,0.119
21.34,136.04,0.119
21.34,136.05,0.119
21.34,136.06,0.119
21.35,136.07,0.119
21.35,136.07,0.119
21.35,136.08,0.119
21.35,136.09,0.119
21.35,136.10,0.119
21.36,136.11,0.119
21.36,136.12,0.119
21.36,136.13,0.119
21.36,136.13,0.119
21.36,136.14,0.119
21.36,136.15,0.119
21.37,136.16,0.119
21.37,136.17,0.119
21.37,136.18,0.119
21.37,136.18,0.119
21.37,136.19,0.119
21.37,136.20,0.119
21.38,136.21,0.119
21.38,136.22,0.119
21.38,136.23,0.119
21.38,136.23,0.119
21.38,136.24,0.119
21.38,136.25,0.119
21.38,136.26,0.119
21.39,136.27,0.119
21.39,136.28,0.119
21.39,136.28,0.119
21.39,136.29,0.119
21.39,136.30,0.119
21.39,136.31,0.119
21.40,136.32,0.119
21.40,136.32,0.119
21.40,136.33,0.119
21.40,136.34,0.119
21.40,136.35,0.119
21.41,136.36,0.119
21.41,136.37,0.119
21.41,136.38,0.119
21.41,136.38,0.119
21.41,136.39,0.119
21.41,136.40,0.119
21.42,136.41,0.119
21.42,136.42,0.119
21.42,136.43,0.119
21.42,136.43,0.119
21.42,136.44,0.119
21.42,136.45,0.119
21.43,136.46,0.119
21.43,136.47,0.119
21.43,136.47,0.119
21.43,136.48,0.119
21.43,136.49,0.119
21.43,136.50,0.119
21.43,136.51,0.119
21.44,136.52,0.119
21.44,136.53,0.119
21.44,136.53,0.119
21.44,136.54,0.119
21.44,136.55,0.119
21.44,136.56,0.119
21.45,136.57,0.119
21.45,136.57,0.119
21.45,136.58,0.119
21.45,136.59,0.119
21.45,136.60,0.119
21.46,136.61,0.119
21.46,136.62,0.119
21.46,136.63,0.119
21.46,136.63,0.119
21.46,136.64,0.119
21.46,136.65,0.119
21.47,136.66,0.119
21.47,136.67,0.119
21.47,136.68,0.119
21.47,136.68,0.119
21.47,136.69,0.119
21.47,136.70,0.119
21.48,136.71,0.119
21.48,136.72,0.119
21.48,136.73,0.119
21.48,136.73,0.119
21.48,136.74,0.119
21.48,136.75,0.119
21.48,136.76,0.119
21.49,136.77,0.119
21.49,136.77,0.119
21.49,136.78,0.119
21.49,136.79,0.119
21.49,136.80,0.119
21.49,136.81,0.119
21.50,136.82,0.119
21.50,136.83,0.119
21.50,136.83,0.119
21.50,136.84,0.119
21.50,136.85,0.119
21.51,136.86,0.119
21.51,136.87,0.119
21.51,136.88,0.119
21.51,136.88,0.119
21.51,136.89,0.119
21.51,136.90,0.119
21.52,136.91,0.119
21.52,136.92,0.119
21.52,136.93,0.119
21.52,136.93,0.119
21.52,136.94,0.119
21.52,136.95,0.119
21.53,136.96,0.119
21.53,136.97,0.119
21.53,136.98,0.119
21.53,136.98,0.119
21.53,136.99,0.119
21.53,137.00,0.119
21.53,137.01,0.119
21.54,137.02,0.119
21.54,137.03,0.119
21.54,137.03,0.119
21.54,137.04,0.119
21.54,137.05,0.119
21.54,137.06,0.119
21.55,137.07,0.119
21.55,137.08,0.119
21.55,137.09,0.119
21.55,137.09,0.119
21.55,137.10,0.119
21.56,137.11,0.119
21.56,137.12,0.119
21.56,137.13,0.119
21.56,137.13,0.119
21.56,137.14,0.119
21.56,137.15,0.119
21.57,137.16,0.119
21.57,137.17,0.119
21.57,137.18,0.119
21.57,137.19,0.119
21.57,137.19,0.119
21.57,137.20,0.119
21.58,137.21,0.119
21.58,137.22,0.119
21.58,137.23,0.119
21.58,137.23,0.119
21.58,137.24,0.119
21.58,137.25,0.119
21.58,137.26,0.119
21.59,137.27,0.119
21.59,137.28,0.119
21.59,137.28,0.119
21.59,137.29,0.119
21.59,137.30,0.119
21.59,137.31,0.119
21.60,137.32,0.119
21.60,137.33,0.119
21.60,137.33,0.119
21.60,137.34,0.119
21.60,137.35,0.119
21.61,137.36,0.119
21.61,137.37,0.119
21.61,137.38,0.119
21.61,137.39,0.119
21.61,137.39,0.119
21.61,137.40,0.119
21.62,137.41,0.119
21.62,137.42,0.119
21.62,137.43,0.119
21.62,137.44,0.119
21.62,137.44,0.119
21.62,137.45,0.119
21.63,137.46,0.119
21.63,137.47,0.119
21.63,137.48,0.119
21.63,137.49,0.119
21.63,137.49,0.119
21.63,137.50,0.119
21.63,137.51,0.119
21.64,137.52,0.119
21.64,137.53,0.119
21.64,137.53,0.119
21.64,137.54,0.119
21.64,137.55,0.119
21.64,137.56,0.119
21.65,137.57,0.119
21.65,137.58,0.119
21.65,137.59,0.119
21.65,137.59,0.119
21.65,137.60,0.120
21.66,137.61,0.120
21.66,137.62,0.120
21.66,137.63,0.120
21.66,137.64,0.120
21.66,137.64,0.120
21.66,137.65,0.120
21.67,137.66,0.120
21.67,137.67,0.120
21.67,137.68,0.120
21.67,137.69,0.120
21.67,137.69,0.120
21.67,137.70,0.120
21.68,137.71,0.120
21.68,137.72,0.120
21.68,137.73,0.120
21.68,137.74,0.120
21.68,137.74,0.120
21.68,137.75,0.120
21.68,137.76,0.120
21.69,137.77,0.120
21.69,137.78,0.120
21.69,137.79,0.120
21.69,137.79,0.120
21.69,137.80,0.119
21.69,137.81,0.119
21.70,137.82,0.119
21.70,137.83,0.119
21.70,137.83,0.119
21.70,137.84,0.119
21.70,137.85,0.119
21.71,137.86,0.120
21.71,137.87,0.120
21.71,137.88,0.120
21.71,137.89,0.120
21.71,137.89,0.120
21.71,137.90,0.120
21.72,137.91,0.120
21.72,137.92,0.120
21.72,137.93,0.120
21.72,137.94,0.120
21.72,137.94,0.120
21.72,137.95,0.120
21.73,137.96,0.120
21.73,137.97,0.120
21.73,137.98,0.120
21.73,137.99,0.120
21.73,137.99,0.120
21.73,138.00,0.120
21.73,138.01,0.120
21.74,138.02,0.120
21.74,138.03,0.120
21.74,138.04,0.120
21.74,138.04,0.120
21.74,138.05,0.120
21.74,138.06,0.120
21.75,138.07,0.120
21.75,138.08,0.120
21.75,138.09,0.120
21.75,138.09,0.120
21.75,138.10,0.120
21.76,138.11,0.120
21.76,138.12,0.120
21.76,138.13,0.120
21.76,138.14,0.120
21.76,138.14,0.120
21.76,138.15,0.120
21.77,138.16,0.120
21.77,138.17,0.120
21.77,138.18,0.120
21.77,138.19,0.120
21.77,138.19,0.120
21.77,138.20,0.120
21.78,138.21,0.120
21.78,138.22,0.120
21.78,138.23,0.120
21.78,138.24,0.120
21.78,138.24,0.120
21.78,138.25,0.120
21.78,138.26,0.120
21.79,138.27,0.120
21.79,138.28,0.120
21.79,138.29,0.120
21.79,138.29,0.120
21.79,138.30,0.120
21.79,138.31,0.120
21.80,138.32,0.120
21.80,138.33,0.120
21.80,138.33,0.120
21.80,138.34,0.120
21.80,138.35,0.120
21.81,138.36,0.120
21.81,138.37,0.120
21.81,138.38,0.120
21.81,138.38,0.120
21.81,138.39,0.120
21.81,138.40,0.120
21.82,138.41,0.120
21.82,138.42,0.120
21.82,138.43,0.120
21.82,138.44,0.120
21.82,138.44,0.120
21.82,138.45,0.120
21.83,138.46,0.120
21.83,138.47,0.120
21.83,138.48,0.120
21.83,138.48,0.120
21.83,138.49,0.120
21.83,138.50,0.120
21.83,138.51,0.120
21.84,138.52,0.120
21.84,138.53,0.120
21.84,138.54,0.120
21.84,138.54,0.120
21.84,138.55,0.120
21.84,138.56,0.120
21.85,138.57,0.120
21.85,138.58,0.120
21.85,138.59,0.120
21.85,138.59,0.120
21.85,138.60,0.120
21.86,138.61,0.120
21.86,138.62,0.120
21.86,138.63,0.120
21.86,138.64,0.120
21.86,138.64,0.120
21.86,138.65,0.120
21.87,138.66,0.120
21.87,138.67,0.120
21.87,138.68,0.120
21.87,138.69,0.120
21.87,138.69,0.120
21.87,138.70,0.120
21.88,138.71,0.120
21.88,138.72,0.120
21.88,138.73,0.120
21.88,138.74,0.120
21.88,138.74,0.120
21.88,138.75,0.120
21.88,138.76,0.120
21.89,138.77,0.120
21.89,138.78,0.120
21.89,138.78,0.120
21.89,138.79,0.120
21.89,138.80,0.120
21.89,138.81,0.120
21.90,138.82,0.120
21.90,138.83,0.120
21.90,138.83,0.120
21.90,138.84,0.120
21.90,138.85,0.120
21.91,138.86,0.120
21.91,138.87,0.120
21.91,138.88,0.120
21.91,138.88,0.120
21.91,138.89,0.120
21.91,138.90,0.120
21.92,138.91,0.120
21.92,138.92,0.120
21.92,138.93,0.120
21.92,138.94,0.120
21.92,138.94,0.120
21.92,138.95,0.120
21.93,138.96,0.120
21.93,138.97,0.120
21.93,138.98,0.120
21.93,138.99,0.120
21.93,138.99,0.120
21.93,139.00,0.120
21.93,139.01,0.120
21.94,139.02,0.120
21.94,139.03,0.120
21.94,139.04,0.120
21.94,139.04,0.120
21.94,139.05,0.120
21.94,139.06,0.120
21.95,139.07,0.120
21.95,139.08,0.120
21.95,139.08,0.120
21.95,139.09,0.120
21.95,139.10,0.120
21.96,139.11,0.120
21.96,139.12,0.120
21.96,139.13,0.120
21.96,139.14,0.120
21.96,139.14,0.120
21.96,139.15,0.120
21.97,139.16,0.120
21.97,139.17,0.120
21.97,139.18,0.120
21.97,139.19,0.120
21.97,139.19,0.120
21.97,139.20,0.120
21.98,139.21,0.120
21.98,139.22,0.120
21.98,139.23,0.120
21.98,139.23,0.120
21.98,139.24,0.120
21.98,139.25,0.120
21.98,139.26,0.120
21.99,139.27,0.120
21.99,139.28,0.120
21.99,139.28,0.120
21.99,139.29,0.120
21.99,139.30,0.120
21.99,139.31,0.120
22.00,139.32,0.120
22.00,139.33,0.120
22.00,139.33,0.120
22.00,139.34,0.120
22.00,139.35,0.120
22.01,139.36,0.120
22.01,139.37,0.120
22.01,139.38,0.120
22.01,139.38,0.120
22.01,139.39,0.120
22.01,139.40,0.120
22.02,139.41,0.120
22.02,139.42,0.120
22.02,139.43,0.120
22.02,139.43,0.120
22.02,139.44,0.120
22.02,139.45,0.120
22.03,139.46,0.120
22.03,139.47,0.120
22.03,139.48,0.120
22.03,139.49,0.120
22.03,139.49,0.120
22.03,139.50,0.120
22.03,139.51,0.120
22.04,139.52,0.120
22.04,139.53,0.120
22.04,139.53,0.120
22.04,139.54,0.120
22.04,139.55,0.120
22.04,139.56,0.120
22.05,139.57,0.120
22.05,139.58,0.120
22.05,139.58,0.120
22.05,139.59,0.120
22.05,139.60,0.120
22.06,139.61,0.120
22.06,139.62,0.120
22.06,139.63,0.120
22.06,139.64,0.120
22.06,139.64,0.120
22.06,139.65,0.120
22.07,139.66,0.120
22.07,139.67,0.120
22.07,139.68,0.120
22.07,139.68,0.120
22.07,139.69,0.120
22.07,139.70,0.120
22.08,139.71,0.120
22.08,139.72,0.120
22.08,139.73,0.120
22.08,139.73,0.120
22.08,139.74,0.120
22.08,139.75,0.120
22.08,139.76,0.120
22.09,139.77,0.120
22.09,139.78,0.120
22.09,139.78,0.120
22.09,139.79,0.120
22.09,139.80,0.120
22.09,139.81,0.120
22.10,139.82,0.120
22.10,139.83,0.120
22.10,139.84,0.120
22.10,139.84,0.120
22.10,139.85,0.120
22.11,139.86,0.120
22.11,139.87,0.120
22.11,139.88,0.120
22.11,139.89,0.120
22.11,139.89,0.120
22.11,139.90,0.120
22.12,139.91,0.120
22.12,139.92,0.120
22.12,139.93,0.120
22.12,139.93,0.120
22.12,139.94,0.120
22.12,139.95,0.120
22.13,139.96,0.120
22.13,139.97,0.120
22.13,139.98,0.120
22.13,139.98,0.120
22.13,139.99,0.120
22.13,140.00,0.120
22.13,140.01,0.120
22.14,140.02,0.120
22.14,140.03,0.120
22.14,140.03,0.120
22.14,140.04,0.120
22.14,140.05,0.120
22.14,140.06,0.120
22.15,140.07,0.120
22.15,140.08,0.120
22.15,140.08,0.120
22.15,140.09,0.120
22.15,140.10,0.120
22.16,140.11,0.120
22.16,140.12,0.120
22.16,140.13,0.120
22.16,140.14,0.120
22.16,140.14,0.120
22.16,140.15,0.120
22.17,140.16,0.120
22.17,140.17,0.120
22.17,140.18,0.120
22.17,140.18,0.120
22.17,140.19,0.120
22.17,140.20,0.120
22.18,140.21,0.120
22.18,140.22,0.120
22.18,140.23,0.120
22.18,140.23,0.120
22.18,140.24,0.120
22.18,140.25,0.120
22.18,140.26,0.120
22.19,140.27,0.120
22.19,140.28,0.120
22.19,140.28,0.120
22.19,140.29,0.120
22.19,140.30,0.120
22.19,140.31,0.120
22.20,140.32,0.120
22.20,140.33,0.120
22.20,140.33,0.120
22.20,140.34,0.120
22.20,140.35,0.120
22.21,140.36,0.120
22.21,140.37,0.120
22.21,140.38,0.120
22.21,140.38,0.120
22.21,140.39,0.120
22.21,140.40,0.120
22.22,140.41,0.120
22.22,140.42,0.120
22.22,140.43,0.120
22.22,140.44,0.120
22.22,140.44,0.120
22.22,140.45,0.120
22.23,140.46,0.120
22.23,140.47,0.120
22.23,140.48,0.120
22.23,140.49,0.120
22.23,140.49,0.120
22.23,140.50,0.120
22.23,140.51,0.120
22.24,140.52,0.120
22.24,140.53,0.120
22.24,140.54,0.120
22.24,140.54,0.120
22.24,140.55,0.120
22.24,140.56,0.120
22.25,140.57,0.120
22.25,140.58,0.120
22.25,140.59,0.120
22.25,140.59,0.120
22.25,140.60,0.120
22.26,140.61,0.120
22.26,140.62,0.120
22.26,140.63,0.120
22.26,140.64,0.120
22.26,140.64,0.120
22.26,140.65,0.120
22.27,140.66,0.120
22.27,140.67,0.120
22.27,140.68,0.120
22.27,140.69,0.120
22.27,140.69,0.120
22.27,140.70,0.120
22.28,140.71,0.120
22.28,140.72,0.120
22.28,140.73,0.120
22.28,140.74,0.120
22.28,140.74,0.120
22.28,140.75,0.120
22.28,140.76,0.120
22.29,140.77,0.120
22.29,140.78,0.120
22.29,140.79,0.120
22.29,140.79,0.120
22.29,140.80,0.120
22.29,140.81,0.120
22.30,140.82,0.120
22.30,140.83,0.120
22.30,140.84,0.120
22.30,140.84,0.120
22.30,140.85,0.120
22.31,140.86,0.120
22.31,140.87,0.120
22.31,140.88,0.120
22.31,140.89,0.120
22.31,140.89,0.120
22.31,140.90,0.120
22.32,140.91,0.120
22.32,140.92,0.120
22.32,140.93,0.120
22.32,140.94,0.120
22.32,140.94,0.120
22.32,140.95,0.120
22.33,140.96,0.120
22.33,140.97,0.120
22.33,140.98,0.120
22.33,140.99,0.120
22.33,140.99,0.120
22.33,141.00,0.120
22.33,141.01,0.120
22.34,141.02,0.120
22.34,141.03,0.120
22.34,141.04,0.120
22.34,141.04,0.120
22.34,141.05,0.120
22.34,141.06,0.120
22.35,141.07,0.120
22.35,141.08,0.120
22.35,141.09,0.120
22.35,141.09,0.120
22.35,141.10,0.120
22.36,141.11,0.120
22.36,141.12,0.120
22.36,141.13,0.120
22.36,141.14,0.120
22.36,141.14,0.120
22.36,141.15,0.120
22.37,141.16,0.120
22.37,141.17,0.120
22.37,141.18,0.120
22.37,141.19,0.120
22.37,141.19,0.120
22.37,141.20,0.120
22.38,141.21,0.120
22.38,141.22,0.120
22.38,141.23,0.120
22.38,141.24,0.120
22.38,141.24,0.120
22.38,141.25,0.120
22.38,141.26,0.120
22.39,141.27,0.120
22.39,141.28,0.120
22.39,141.29,0.120
22.39,141.29,0.120
22.39,141.30,0.120
22.39,141.31,0.120
22.40,141.32,0.120
22.40,141.33,0.120
22.40,141.34,0.120
22.40,141.34,0.120
22.40,141.35,0.120
22.41,141.36,0.120
22.41,141.37,0.120
22.41,141.38,0.120
22.41,141.39,0.120
22.41,141.39,0.120
22.41,141.40,0.120
22.42,141.41,0.120
22.42,141.42,0.120
22.42,141.43,0.120
22.42,141.44,0.120
22.42,141.44,0.120
22.42,141.45,0.120
22.43,141.46,0.120
22.43,141.47,0.120
22.43,141.48,0.120
22.43,141.49,0.120
22.43,141.49,0.120
22.43,141.50,0.120
22.43,141.51,0.120
22.44,141.52,0.120
22.44,141.53,0.120
22.44,141.54,0.120
22.44,141.54,0.120
22.44,141.55,0.120
22.44,141.56,0.120
22.45,141.57,0.120
22.45,141.58,0.120
22.45,141.59,0.120
22.45,141.60,0.120
22.45,141.60,0.120
22.46,141.61,0.120
22.46,141.62,0.120
22.46,141.63,0.120
22.46,141.64,0.120
22.46,141.64,0.120
22.46,141.65,0.120
22.47,141.66,0.120
22.47,141.67,0.120
22.47,141.68,0.120
22.47,141.69,0.120
22.47,141.69,0.120
22.47,141.70,0.120
22.48,141.71,0.120
22.48,141.72,0.120
22.48,141.73,0.120
22.48,141.74,0.120
22.48,141.75,0.120
22.48,141.75,0.120
22.48,141.76,0.120
22.49,141.77,0.120
22.49,141.78,0.120
22.49,141.79,0.120
22.49,141.79,0.120
22.49,141.80,0.120
22.49,141.81,0.120
22.50,141.82,0.120
22.50,141.83,0.120
22.50,141.84,0.120
22.50,141.85,0.120
22.50,141.85,0.120
22.51,141.86,0.120
22.51,141.87,0.120
22.51,141.88,0.120
22.51,141.89,0.120
22.51,141.89,0.120
22.51,141.90,0.120
22.52,141.91,0.120
22.52,141.92,0.120
22.52,141.93,0.120
22.52,141.94,0.120
22.52,141.94,0.120
22.52,141.95,0.120
22.53,141.96,0.120
22.53,141.97,0.120
22.53,141.98,0.120
22.53,141.99,0.120
22.53,142.00,0.120
22.53,142.00,0.120
22.53,142.01,0.120
22.54,142.02,0.120
22.54,142.03,0.120
22.54,142.04,0.120
22.54,142.04,0.120
22.54,142.05,0.120
22.54,142.06,0.120
22.55,142.07,0.120
22.55,142.08,0.120
22.55,142.09,0.120
22.55,142.10,0.120
22.55,142.10,0.120
22.56,142.11,0.120
22.56,142.12,0.120
22.56,142.13,0.120
22.56,142.14,0.120
22.56,142.15,0.121
22.56,142.15,0.121
